yyyy-mm-dd,team1,team2,score1,score2
2016-12-18,CLOUD9,HELLRAISERS,13,16
2016-12-18,IMMORTALS,G2,17,19
2016-12-18,MOUSESPORTS,IMMORTALS,16,3
2016-12-18,DIGNITAS,G2,16,9
2016-12-18,OPTIC,HELLRAISERS,16,10
2016-12-17,FAZE,IMMORTALS,16,11
2016-12-17,NIP,OPTIC,9,16
2016-12-17,CLOUD9,RENEGADES,16,9
2016-12-17,GODSENT,HELLRAISERS,16,11
2016-12-16,FAZE,OPTIC,16,11
2016-12-16,GODSENT,DIGNITAS,16,11
2016-12-16,G2,ENVY,16,12
2016-12-16,NIP,HELLRAISERS,17,19
2016-12-15,G2,GODSENT,11,16
2016-12-15,MOUSESPORTS,HELLRAISERS,6,16
2016-12-15,NIP,RENEGADES,16,9
2016-12-15,FAZE,CLOUD9,19,17
2016-12-15,ENVY,IMMORTALS,11,16
2016-12-12,OPTIC,ASTRALIS,0,2
2016-12-11,ASTRALIS,SK,2,0
2016-12-11,ENVY,OPTIC,0,2
2016-12-11,DIGNITAS,SK,1,2
2016-12-11,FAZE,OPTIC,1,2
2016-12-10,SK,IMMORTALS,2,0
2016-12-10,OPTIC,CLOUD9,2,1
2016-12-10,DIGNITAS,ENVY,3,16
2016-12-10,IMMORTALS,ENVY,19,22
2016-12-09,SK,DIGNITAS,7,16
2016-12-09,ASTRALIS,FAZE,16,3
2016-12-09,FAZE,CLOUD9,16,6
2016-12-09,ASTRALIS,OPTIC,16,7
2016-12-04,CLOUD9,IMMORTALS,0,2
2016-12-03,ASTRALIS,OPTIC,1,2
2016-12-03,OPTIC,FAZE,2,0
2016-12-02,SK,ASTRALIS,0,2
2016-12-01,VIRTUS.PRO,FAZE,1,2
2016-12-01,MOUSESPORTS,OPTIC,0,2
2016-11-30,ASTRALIS,NIP,2,1
2016-11-30,DIGNITAS,SK,1,2
2016-11-27,MOUSESPORTS,NIP,16,7
2016-11-27,NIP,MOUSESPORTS,16,9
2016-11-27,ENVY,NIP,13,16
2016-11-27,NIP,ENVY,12,16
2016-11-27,GODSENT,ASTRALIS,7,16
2016-11-27,ASTRALIS,GODSENT,16,3
2016-11-26,GODSENT,FAZE,16,7
2016-11-26,FAZE,GODSENT,16,8
2016-11-26,GODSENT,GAMBIT,1,2
2016-11-26,ASTRALIS,G2,16,2
2016-11-26,G2,ASTRALIS,17,19
2016-11-25,GAMBIT,CLOUD9,2,1
2016-11-25,DIGNITAS,MOUSESPORTS,11,16
2016-11-25,MOUSESPORTS,DIGNITAS,16,9
2016-11-25,FNATIC,G2,9,16
2016-11-25,G2,FNATIC,16,9
2016-11-25,NIP,G2,16,9
2016-11-25,G2,NIP,16,4
2016-11-25,CLOUD9,OPTIC,2,0
2016-11-25,NIP,ASTRALIS,11,16
2016-11-25,ASTRALIS,NIP,16,9
2016-11-24,DIGNITAS,G2,16,6
2016-11-24,G2,DIGNITAS,14,16
2016-11-24,VIRTUS.PRO,ASTRALIS,11,16
2016-11-24,ASTRALIS,VIRTUS.PRO,16,4
2016-11-24,OPTIC,GAMBIT,10,16
2016-11-24,MOUSESPORTS,G2,10,16
2016-11-24,G2,MOUSESPORTS,12,16
2016-11-24,MOUSESPORTS,ENVY,14,16
2016-11-24,ENVY,MOUSESPORTS,16,14
2016-11-24,FAZE,NIP,11,16
2016-11-24,NIP,FAZE,4,16
2016-11-23,FAZE,G2,16,2
2016-11-23,G2,FAZE,20,22
2016-11-23,VIRTUS.PRO,ENVY,16,14
2016-11-23,ENVY,VIRTUS.PRO,16,5
2016-11-23,ASTRALIS,FNATIC,19,15
2016-11-23,FNATIC,ASTRALIS,8,16
2016-11-23,VIRTUS.PRO,G2,2,16
2016-11-23,G2,VIRTUS.PRO,16,7
2016-11-22,GODSENT,VIRTUS.PRO,11,16
2016-11-22,VIRTUS.PRO,GODSENT,5,16
2016-11-21,SK,NIP,1,2
2016-11-20,FAZE,NIP,1,2
2016-11-20,ASTRALIS,SK,0,2
2016-11-19,IMMORTALS,NIP,0,2
2016-11-19,G2,SK,1,2
2016-11-19,FNATIC,OPTIC,0,2
2016-11-19,OPTIC,ENVY,2,1
2016-11-19,FNATIC,DIGNITAS,3,16
2016-11-19,ENVY,DIGNITAS,12,16
2016-11-18,HEROIC,CLOUD9,12,16
2016-11-18,SK,NIP,16,9
2016-11-18,MOUSESPORTS,FAZE,7,16
2016-11-18,FAZE,SK,16,11
2016-11-18,CLOUD9,MOUSESPORTS,16,10
2016-11-17,HEROIC,NIP,8,16
2016-11-17,CLOUD9,SK,10,16
2016-11-17,HEROIC,MOUSESPORTS,16,11
2016-11-17,FAZE,NIP,16,5
2016-11-17,CLOUD9,NIP,14,16
2016-11-17,MOUSESPORTS,SK,10,16
2016-11-17,HEROIC,FAZE,3,16
2016-11-17,MOUSESPORTS,NIP,8,16
2016-11-17,HEROIC,SK,16,13
2016-11-17,CLOUD9,FAZE,17,19
2016-11-17,LIQUID,G2,17,19
2016-11-17,NATUS VINCERE,IMMORTALS,15,19
2016-11-17,ASTRALIS,TYLOO,16,9
2016-11-17,IMMORTALS,ASTRALIS,15,19
2016-11-16,TYLOO,LIQUID,6,16
2016-11-16,NATUS VINCERE,G2,16,10
2016-11-16,IMMORTALS,LIQUID,16,14
2016-11-16,NATUS VINCERE,ASTRALIS,9,16
2016-11-16,TYLOO,G2,3,16
2016-11-16,ASTRALIS,LIQUID,16,1
2016-11-16,IMMORTALS,G2,16,4
2016-11-16,NATUS VINCERE,TYLOO,16,14
2016-11-16,ASTRALIS,G2,12,16
2016-11-16,IMMORTALS,TYLOO,19,17
2016-11-16,NATUS VINCERE,LIQUID,6,16
2016-11-14,GODSENT,FNATIC,16,11
2016-11-14,FNATIC,GODSENT,6,16
2016-11-14,G2,OPTIC,1,2
2016-11-14,CLOUD9,IMMORTALS,1,2
2016-11-13,OPTIC,CLOUD9,4,16
2016-11-13,CLOUD9,OPTIC,16,11
2016-11-13,VIRTUS.PRO,MOUSESPORTS,16,8
2016-11-13,MOUSESPORTS,VIRTUS.PRO,9,16
2016-11-12,CLOUD9,TYLOO,16,0
2016-11-12,SK,NATUS VINCERE,2,0
2016-11-12,IMMORTALS,FAZE,19,17
2016-11-12,ENVY,G2,0,2
2016-11-12,CLOUD9,FLIPSID3,16,4
2016-11-12,SK,ASTRALIS,13,16
2016-11-11,NATUS VINCERE,SK,10,16
2016-11-11,LIQUID,G2,1,2
2016-11-11,ENVY,OPTIC,16,8
2016-11-10,ENVY,G2,16,9
2016-11-10,DIGNITAS,GODSENT,16,7
2016-11-10,GODSENT,DIGNITAS,9,16
2016-11-10,GODSENT,MOUSESPORTS,16,11
2016-11-10,MOUSESPORTS,GODSENT,16,11
2016-11-10,MOUSESPORTS,FAZE,11,16
2016-11-10,FAZE,MOUSESPORTS,14,16
2016-11-09,G2,ENVY,16,9
2016-11-09,VIRTUS.PRO,NIP,16,12
2016-11-09,NIP,VIRTUS.PRO,16,14
2016-11-09,GODSENT,NIP,20,22
2016-11-09,NIP,GODSENT,16,5
2016-11-08,FAZE,FNATIC,7,16
2016-11-08,FNATIC,FAZE,16,13
2016-11-07,DIGNITAS,FNATIC,17,19
2016-11-07,FNATIC,DIGNITAS,19,16
2016-11-07,FAZE,ASTRALIS,16,9
2016-11-07,ASTRALIS,FAZE,16,13
2016-11-06,SK,CLOUD9,16,7
2016-11-06,CLOUD9,SK,11,16
2016-11-06,SK,OPTIC,16,8
2016-11-06,OPTIC,SK,16,13
2016-11-06,ENVY,FAZE,11,16
2016-11-06,FAZE,ENVY,7,16
2016-11-06,DIGNITAS,ASTRALIS,16,2
2016-11-06,ASTRALIS,DIGNITAS,12,16
2016-11-05,NIP,G2,2,0
2016-11-05,VIRTUS.PRO,NIP,16,7
2016-11-04,NIP,G2,16,5
2016-11-04,HEROIC,HELLRAISERS,1,2
2016-11-03,MOUSESPORTS,ASTRALIS,12,16
2016-11-03,ASTRALIS,MOUSESPORTS,16,4
2016-11-02,ENVY,ASTRALIS,16,8
2016-11-02,ASTRALIS,ENVY,4,16
2016-11-02,OPTIC,LIQUID,16,13
2016-11-01,LIQUID,OPTIC,16,14
2016-10-30,SK,CLOUD9,1,2
2016-10-30,MOUSESPORTS,CLOUD9,0,2
2016-10-30,SK,NIP,2,1
2016-10-30,VG.CYBERZEN,TYLOO,1,2
2016-10-29,OPTIC,CLOUD9,0,2
2016-10-29,ENVY,NIP,0,2
2016-10-29,TYLOO,VG.CYBERZEN,0,2
2016-10-29,CLOUD9,DIGNITAS,16,13
2016-10-29,NIP,FAZE,16,7
2016-10-28,NIP,CLOUD9,9,16
2016-10-28,SK,DIGNITAS,16,7
2016-10-28,MOUSESPORTS,ENVY,16,9
2016-10-28,IMMORTALS,LIQUID,14,16
2016-10-28,OPTIC,ENVY,5,16
2016-10-28,IMMORTALS,MOUSESPORTS,16,14
2016-10-27,SK,CLOUD9,16,6
2016-10-27,FAZE,DIGNITAS,16,7
2016-10-27,SK,FAZE,16,2
2016-10-27,MOUSESPORTS,OPTIC,16,10
2016-10-27,ENVY,LIQUID,16,4
2016-10-27,IMMORTALS,OPTIC,4,16
2016-10-26,NIP,DIGNITAS,14,16
2016-10-26,SK,NIP,10,16
2016-10-26,CLOUD9,FAZE,16,14
2016-10-26,MOUSESPORTS,LIQUID,16,12
2016-10-26,IMMORTALS,ENVY,5,16
2016-10-26,OPTIC,LIQUID,16,2
2016-10-23,VIRTUS.PRO,DIGNITAS,1,2
2016-10-23,NATUS VINCERE,DIGNITAS,1,2
2016-10-23,VIRTUS.PRO,SK,2,1
2016-10-22,CLOUD9,FAZE,1,2
2016-10-22,IMMORTALS,FAZE,1,2
2016-10-22,FNATIC,DIGNITAS,1,2
2016-10-22,G2,SK,1,2
2016-10-22,MOUSESPORTS,CLOUD9,19,16
2016-10-21,CLOUD9,FAZE,16,7
2016-10-21,MOUSESPORTS,IMMORTALS,16,9
2016-10-19,FNATIC,VIRTUS.PRO,16,13
2016-10-19,VIRTUS.PRO,FNATIC,16,11
2016-10-19,NIP,NATUS VINCERE,3,16
2016-10-19,NATUS VINCERE,NIP,11,16
2016-10-19,DIGNITAS,G2,12,16
2016-10-19,G2,DIGNITAS,14,16
2016-10-18,FNATIC,SK,16,5
2016-10-18,SK,FNATIC,16,9
2016-10-18,G2,NATUS VINCERE,16,11
2016-10-18,NATUS VINCERE,G2,16,9
2016-10-18,DIGNITAS,NIP,16,12
2016-10-18,NIP,DIGNITAS,16,12
2016-10-17,NIP,G2,9,16
2016-10-17,G2,NIP,11,16
2016-10-17,DIGNITAS,NATUS VINCERE,9,16
2016-10-17,NATUS VINCERE,DIGNITAS,6,16
2016-10-17,SK,VIRTUS.PRO,12,16
2016-10-17,VIRTUS.PRO,SK,16,9
2016-10-16,IMMORTALS,LIQUID,16,2
2016-10-16,LIQUID,IMMORTALS,1,16
2016-10-16,GODSENT,ENVY,16,5
2016-10-16,ENVY,GODSENT,11,16
2016-10-15,HEROIC,DIGNITAS,0,2
2016-10-15,VIRTUS.PRO,FAZE,12,16
2016-10-15,FAZE,VIRTUS.PRO,16,6
2016-10-15,ENVY,FNATIC,16,4
2016-10-15,FNATIC,ENVY,5,16
2016-10-14,DIGNITAS,ENVY,14,16
2016-10-14,ENVY,DIGNITAS,7,16
2016-10-14,VIRTUS.PRO,FNATIC,7,16
2016-10-14,FNATIC,VIRTUS.PRO,12,16
2016-10-13,DIGNITAS,VIRTUS.PRO,2,0
2016-10-13,VIRTUS.PRO,G2,12,16
2016-10-13,ENVY,DIGNITAS,16,9
2016-10-13,MOUSESPORTS,ASTRALIS,16,2
2016-10-13,FLIPSID3,FAZE,16,7
2016-10-13,HEROIC,NATUS VINCERE,7,16
2016-10-13,ASTRALIS,MOUSESPORTS,16,10
2016-10-13,G2,VIRTUS.PRO,16,19
2016-10-13,FAZE,FLIPSID3,16,14
2016-10-13,DIGNITAS,ENVY,12,16
2016-10-13,NATUS VINCERE,HEROIC,4,16
2016-10-12,SK,LIQUID,16,9
2016-10-12,LIQUID,SK,16,9
2016-10-12,NATUS VINCERE,FAZE,15,19
2016-10-12,FAZE,NATUS VINCERE,25,23
2016-10-12,HEROIC,ENVY,16,10
2016-10-12,FLIPSID3,FNATIC,9,16
2016-10-12,GODSENT,G2,10,16
2016-10-12,ENVY,HEROIC,16,7
2016-10-12,FNATIC,FLIPSID3,16,2
2016-10-12,G2,GODSENT,9,16
2016-10-12,ENVY,NATUS VINCERE,10,16
2016-10-12,DIGNITAS,VIRTUS.PRO,8,16
2016-10-12,NATUS VINCERE,ENVY,17,19
2016-10-12,VIRTUS.PRO,DIGNITAS,16,5
2016-10-12,FAZE,GAMBIT,2,0
2016-10-12,OPTIC,SK,15,19
2016-10-12,SK,OPTIC,16,8
2016-10-11,DIGNITAS,FAZE,10,16
2016-10-11,FAZE,DIGNITAS,16,14
2016-10-11,HEROIC,FNATIC,12,16
2016-10-11,FNATIC,HEROIC,16,14
2016-10-10,MOUSESPORTS,FLIPSID3,16,9
2016-10-10,FLIPSID3,MOUSESPORTS,4,16
2016-10-09,IMMORTALS,SK,9,16
2016-10-09,SK,IMMORTALS,16,12
2016-10-09,NIP,FNATIC,11,16
2016-10-09,FNATIC,NIP,16,7
2016-10-09,MOUSESPORTS,FNATIC,16,8
2016-10-09,FNATIC,MOUSESPORTS,13,16
2016-10-08,IMMORTALS,CLOUD9,8,16
2016-10-08,CLOUD9,IMMORTALS,28,24
2016-10-08,ENVY,VIRTUS.PRO,1,2
2016-10-08,DIGNITAS,GODSENT,2,0
2016-10-08,ASTRALIS,GODSENT,1,2
2016-10-07,LIQUID,CLOUD9,14,16
2016-10-07,CLOUD9,LIQUID,14,16
2016-10-07,IMMORTALS,OPTIC,19,15
2016-10-07,OPTIC,IMMORTALS,16,11
2016-10-07,ASTRALIS,ENVY,14,16
2016-10-05,IMMORTALS,LIQUID,16,12
2016-10-05,LIQUID,IMMORTALS,16,12
2016-10-05,DIGNITAS,NATUS VINCERE,16,4
2016-10-05,MOUSESPORTS,HEROIC,16,4
2016-10-05,NATUS VINCERE,DIGNITAS,8,16
2016-10-05,HEROIC,MOUSESPORTS,14,16
2016-10-05,FNATIC,ENVY,16,8
2016-10-05,FLIPSID3,NIP,7,16
2016-10-05,ENVY,FNATIC,16,14
2016-10-05,NIP,FLIPSID3,16,1
2016-10-04,MOUSESPORTS,VIRTUS.PRO,25,28
2016-10-04,FNATIC,NIP,16,9
2016-10-04,NIP,FNATIC,14,16
2016-10-04,VIRTUS.PRO,MOUSESPORTS,8,16
2016-10-04,FLIPSID3,HEROIC,9,16
2016-10-04,HEROIC,FLIPSID3,7,16
2016-10-03,NATUS VINCERE,VIRTUS.PRO,2,1
2016-10-02,SK,VIRTUS.PRO,1,2
2016-10-02,NATUS VINCERE,LIQUID,2,1
2016-10-02,FLIPSID3,GAMBIT,1,2
2016-10-02,OPTIC,VIRTUS.PRO,14,16
2016-10-01,SK,VIRTUS.PRO,16,8
2016-10-01,ASTRALIS,OPTIC,12,16
2016-10-01,NATUS VINCERE,SK,16,6
2016-10-01,OPTIC,G2,16,7
2016-09-30,LIQUID,VIRTUS.PRO,8,16
2016-09-30,SK,ASTRALIS,16,13
2016-09-30,VIRTUS.PRO,NATUS VINCERE,9,16
2016-09-30,G2,LIQUID,7,16
2016-09-30,NATUS VINCERE,LIQUID,16,9
2016-09-30,SK,OPTIC,16,10
2016-09-30,G2,ASTRALIS,13,16
2016-09-29,GODSENT,FLIPSID3,2,0
2016-09-27,CLOUD9,OPTIC,1,2
2016-09-27,ECHO FOX,IMMORTALS,0,3
2016-09-27,DIGNITAS,HEROIC,16,12
2016-09-27,HEROIC,DIGNITAS,3,16
2016-09-27,ASTRALIS,VIRTUS.PRO,14,16
2016-09-27,VIRTUS.PRO,ASTRALIS,16,14
2016-09-27,DIGNITAS,GODSENT,2,0
2016-09-26,ASTRALIS,DIGNITAS,16,6
2016-09-26,DIGNITAS,ASTRALIS,10,16
2016-09-26,VIRTUS.PRO,FLIPSID3,16,5
2016-09-26,FLIPSID3,VIRTUS.PRO,16,5
2016-09-25,FAZE,DIGNITAS,19,17
2016-09-25,DIGNITAS,FAZE,4,16
2016-09-25,ENVY,MOUSESPORTS,3,0
2016-09-24,IMMORTALS,SK,0,2
2016-09-24,ENVY,VIRTUS.PRO,10,16
2016-09-24,GODSENT,MOUSESPORTS,1,3
2016-09-23,ASTRALIS,DIGNITAS,1,2
2016-09-22,IMMORTALS,SK,16,4
2016-09-22,SK,IMMORTALS,11,16
2016-09-22,VIRTUS.PRO,NATUS VINCERE,9,16
2016-09-22,NATUS VINCERE,VIRTUS.PRO,3,16
2016-09-22,SK,ECHO FOX,16,11
2016-09-22,ECHO FOX,SK,12,16
2016-09-21,ECHO FOX,OPTIC,11,16
2016-09-21,OPTIC,ECHO FOX,16,5
2016-09-21,ASTRALIS,DIGNITAS,1,2
2016-09-21,HEROIC,G2,16,12
2016-09-21,G2,HEROIC,19,16
2016-09-21,FLIPSID3,ENVY,5,16
2016-09-21,ENVY,FLIPSID3,16,4
2016-09-21,ECHO FOX,CLOUD9,8,16
2016-09-21,CLOUD9,ECHO FOX,12,16
2016-09-20,FAZE,GODSENT,1,2
2016-09-20,NIP,G2,16,5
2016-09-20,HEROIC,GAMBIT,2,0
2016-09-20,G2,NIP,10,16
2016-09-20,NATUS VINCERE,MOUSESPORTS,13,16
2016-09-20,GODSENT,HEROIC,1,1
2016-09-20,MOUSESPORTS,NATUS VINCERE,8,16
2016-09-20,OPTIC,IMMORTALS,2,1
2016-09-19,OPTIC,IMMORTALS,1,2
2016-09-18,SK,OPTIC,1,2
2016-09-18,CLOUD9,VIRTUS.PRO,0,2
2016-09-18,VIRTUS.PRO,DIGNITAS,2,1
2016-09-18,CLOUD9,ENVY,2,1
2016-09-17,FAZE,DIGNITAS,0,2
2016-09-17,HEROIC,ENVY,1,2
2016-09-17,FLIPSID3,DIGNITAS,1,2
2016-09-17,GAMBIT,ENVY,0,2
2016-09-16,CLOUD9,FAZE,16,8
2016-09-16,VIRTUS.PRO,HEROIC,16,6
2016-09-16,DIGNITAS,FAZE,11,16
2016-09-16,HEROIC,ENVY,34,31
2016-09-16,CLOUD9,FLIPSID3,16,4
2016-09-16,VIRTUS.PRO,GAMBIT,16,12
2016-09-15,LIQUID,ECHO FOX,1,2
2016-09-15,NATUS VINCERE,NIP,11,16
2016-09-15,NIP,NATUS VINCERE,8,16
2016-09-14,ENVY,MOUSESPORTS,9,16
2016-09-14,HEROIC,FLIPSID3,2,0
2016-09-14,MOUSESPORTS,ENVY,16,9
2016-09-14,ASTRALIS,NIP,16,7
2016-09-14,NIP,ASTRALIS,16,14
2016-09-14,IMMORTALS,OPTIC,12,16
2016-09-13,OPTIC,IMMORTALS,13,16
2016-09-13,DIGNITAS,G2,16,14
2016-09-13,GAMBIT,FLIPSID3,1,1
2016-09-13,G2,DIGNITAS,16,13
2016-09-13,MOUSESPORTS,FAZE,16,3
2016-09-13,FAZE,MOUSESPORTS,6,16
2016-09-13,HEROIC,DIGNITAS,0,2
2016-09-11,NIP,G2,2,0
2016-09-11,G2,DIGNITAS,2,0
2016-09-11,CLOUD9,NIP,0,2
2016-09-10,HEROIC,DIGNITAS,1,2
2016-09-10,G2,ENVY,2,0
2016-09-10,NIP,ASTRALIS,2,1
2016-09-10,CLOUD9,FLIPSID3,2,1
2016-09-09,FLIPSID3,FAZE,2,1
2016-09-09,DIGNITAS,GODSENT,2,0
2016-09-08,ENVY,VIRTUS.PRO,16,8
2016-09-08,NATUS VINCERE,ASTRALIS,16,19
2016-09-08,DIGNITAS,GAMBIT,2,0
2016-09-08,G2,FAZE,16,10
2016-09-08,NIP,GODSENT,16,5
2016-09-07,ENVY,CLOUD9,8,16
2016-09-07,ASTRALIS,HEROIC,13,16
2016-09-07,FAZE,FLIPSID3,16,2
2016-09-07,GODSENT,DIGNITAS,16,3
2016-09-05,MOUSESPORTS,GODSENT,1,2
2016-09-04,CLOUD9,IMMORTALS,1,2
2016-09-04,FAZE,ASTRALIS,0,2
2016-09-04,ENVY,ASTRALIS,1,2
2016-09-04,FAZE,MOUSESPORTS,2,0
2016-09-04,DIGNITAS,ASTRALIS,1,2
2016-09-04,ENVY,FLIPSID3,2,0
2016-09-04,GAMBIT,MOUSESPORTS,0,2
2016-09-04,GODSENT,FAZE,1,2
2016-09-03,HEROIC,CLOUD9,1,2
2016-09-03,HEROIC,OPTIC,2,1
2016-09-01,NIP,MOUSESPORTS,16,5
2016-09-01,MOUSESPORTS,NIP,13,16
2016-09-01,NATUS VINCERE,FLIPSID3,16,7
2016-09-01,FLIPSID3,NATUS VINCERE,12,16
2016-08-31,G2,MOUSESPORTS,16,6
2016-08-31,MOUSESPORTS,G2,16,11
2016-08-31,VIRTUS.PRO,DIGNITAS,7,16
2016-08-31,ASTRALIS,FAZE,2,0
2016-08-31,DIGNITAS,VIRTUS.PRO,7,16
2016-08-30,ASTRALIS,FAZE,16,11
2016-08-30,MOUSESPORTS,DIGNITAS,2,1
2016-08-30,FAZE,ASTRALIS,19,16
2016-08-30,FAZE,SPACE SOLDIERS,2,0
2016-08-30,SK,LIQUID,13,16
2016-08-30,LIQUID,SK,16,10
2016-08-29,G2,FLIPSID3,16,6
2016-08-29,FLIPSID3,G2,12,16
2016-08-29,GODSENT,HEROIC,2,0
2016-08-28,LIQUID,CLOUD9,0,2
2016-08-28,IMMORTALS,CLOUD9,0,2
2016-08-27,HEROIC,DIGNITAS,2,1
2016-08-27,ASTRALIS,HEROIC,1,2
2016-08-26,HEROIC,DIGNITAS,13,16
2016-08-25,FAZE,NIP,12,16
2016-08-25,ENVY,ASTRALIS,3,16
2016-08-25,ASTRALIS,ENVY,14,16
2016-08-25,NIP,FAZE,16,3
2016-08-25,DIGNITAS,FLIPSID3,16,9
2016-08-25,FLIPSID3,DIGNITAS,5,16
2016-08-24,DIGNITAS,MOUSESPORTS,14,16
2016-08-24,ENVY,NIP,6,16
2016-08-24,MOUSESPORTS,DIGNITAS,16,14
2016-08-24,NIP,ENVY,15,19
2016-08-24,ASTRALIS,FLIPSID3,16,12
2016-08-24,FLIPSID3,ASTRALIS,6,16
2016-08-23,DIGNITAS,NIP,16,10
2016-08-23,NIP,DIGNITAS,16,8
2016-08-23,G2,ENVY,6,16
2016-08-23,ENVY,G2,16,14
2016-08-23,IMMORTALS,RENEGADES,2,0
2016-08-22,OPTIC,CLOUD9,12,16
2016-08-21,CLOUD9,OPTIC,16,3
2016-08-21,FAZE,G2,16,12
2016-08-21,G2,FAZE,12,16
2016-08-21,NATUS VINCERE,ASTRALIS,16,6
2016-08-21,ASTRALIS,NATUS VINCERE,7,16
2016-08-21,OPTIC,LIQUID,20,22
2016-08-21,LIQUID,OPTIC,16,3
2016-08-20,ENVY,FAZE,10,16
2016-08-20,FAZE,ENVY,6,16
2016-08-20,G2,NATUS VINCERE,11,16
2016-08-20,NATUS VINCERE,G2,16,12
2016-08-18,VIRTUS.PRO,FAZE,5,16
2016-08-18,DIGNITAS,ENVY,2,0
2016-08-18,FAZE,VIRTUS.PRO,16,8
2016-08-17,LIQUID,CLOUD9,10,16
2016-08-17,CLOUD9,LIQUID,16,8
2016-08-17,NIP,VIRTUS.PRO,17,19
2016-08-17,X,FAZE,2,0
2016-08-17,VIRTUS.PRO,NIP,8,16
2016-08-16,FLIPSID3,DIGNITAS,1,2
2016-08-15,VIRTUS.PRO,GODSENT,2,0
2016-07-30,FNATIC,VIRTUS.PRO,0,2
2016-07-30,MOUSESPORTS,VIRTUS.PRO,0,2
2016-07-29,FNATIC,NATUS VINCERE,2,0
2016-07-23,VIRTUS.PRO,NIP,2,0
2016-07-22,ASTRALIS,MOUSESPORTS,0,2
2016-07-21,NATUS VINCERE,CLOUD9,2,1
2016-07-21,ENVY,FNATIC,0,2
2016-07-17,TSM,CLOUD9,0,2
2016-07-16,MOUSESPORTS,FAZE,2,1
2016-07-14,G2,MOUSESPORTS,1,2
2016-07-13,GAMBIT,VIRTUS.PRO,0,2
2016-07-10,SK,LIQUID,2,0
2016-07-09,LIQUID,FNATIC,2,0
2016-07-09,VIRTUS.PRO,SK,1,2
2016-07-08,GAMBIT,FNATIC,0,2
2016-07-08,NATUS VINCERE,LIQUID,1,2
2016-07-08,VIRTUS.PRO,ASTRALIS,2,0
2016-07-07,FAZE,FNATIC,0,2
2016-07-07,LIQUID,MOUSESPORTS,2,0
2016-07-07,ASTRALIS,DIGNITAS,2,1
2016-07-06,G2,FNATIC,13,16
2016-07-06,SK,FAZE,16,6
2016-07-06,ENVY,MOUSESPORTS,12,16
2016-07-06,LIQUID,VIRTUS.PRO,12,16
2016-07-06,NATUS VINCERE,NIP,16,12
2016-07-06,ASTRALIS,GAMBIT,6,16
2016-07-05,FNATIC,FAZE,14,16
2016-07-05,SK,G2,16,11
2016-07-05,VIRTUS.PRO,MOUSESPORTS,16,10
2016-07-05,LIQUID,ENVY,16,7
2016-07-05,NIP,OPTIC,16,4
2016-07-05,ASTRALIS,DIGNITAS,16,12
2016-07-02,ENVY,VIRTUS.PRO,2,0
2016-06-30,VIRTUS.PRO,GAMBIT,2,0
2016-06-29,GAMBIT,VIRTUS.PRO,9,16
2016-06-29,VIRTUS.PRO,GAMBIT,12,16
2016-06-28,ENVY,VIRTUS.PRO,16,11
2016-06-28,VIRTUS.PRO,ENVY,19,16
2016-06-28,GAMBIT,ENVY,9,16
2016-06-28,ENVY,GAMBIT,16,13
2016-06-26,G2,LUMINOSITY,2,0
2016-06-26,FNATIC,G2,0,2
2016-06-25,LIQUID,G2,1,2
2016-06-25,ASTRALIS,CLOUD9,0,2
2016-06-25,NIP,G2,0,2
2016-06-24,FNATIC,CLOUD9,16,13
2016-06-24,LUMINOSITY,LIQUID,16,12
2016-06-24,LIQUID,G2,16,6
2016-06-24,LUMINOSITY,NIP,16,12
2016-06-21,MOUSESPORTS,NATUS VINCERE,6,16
2016-06-21,NATUS VINCERE,MOUSESPORTS,6,16
2016-06-20,IMMORTALS,NIP,2,0
2016-06-20,ASTRALIS,NIP,1,2
2016-06-20,GODSENT,IMMORTALS,1,2
2016-06-19,SK,IMMORTALS,1,2
2016-06-18,NIP,GODSENT,8,16
2016-06-18,ASTRALIS,SK,16,12
2016-06-18,HELLRAISERS,GODSENT,7,16
2016-06-18,IMMORTALS,SK,13,16
2016-06-18,FNATIC,FAZE,2,0
2016-06-16,FAZE,DIGNITAS,2,1
2016-06-15,FNATIC,DIGNITAS,16,6
2016-06-15,DIGNITAS,FNATIC,9,16
2016-06-14,FAZE,FNATIC,16,8
2016-06-14,FNATIC,FAZE,16,0
2016-06-14,FAZE,DIGNITAS,16,6
2016-06-14,DIGNITAS,FAZE,5,16
2016-06-12,CLOUD9,G2,8,16
2016-06-12,TYLOO,DIGNITAS,3,16
2016-06-12,ENVY,CLOUD9,16,12
2016-06-12,HELLRAISERS,OPTIC,14,16
2016-06-11,MOUSESPORTS,G2,16,1
2016-06-11,CLOUD9,TYLOO,16,13
2016-06-11,DIGNITAS,HELLRAISERS,10,16
2016-06-11,ASTRALIS,CLG,2,1
2016-06-10,CLOUD9,MOUSESPORTS,12,16
2016-06-10,HELLRAISERS,G2,8,16
2016-06-10,TYLOO,IMMORTALS,16,11
2016-06-09,SK,CLG,1,2
2016-06-09,G2,TYLOO,16,9
2016-06-09,FAZE,DIGNITAS,16,8
2016-06-09,ENVY,IMMORTALS,16,6
2016-06-08,ASTRALIS,SK,16,7
2016-06-08,SK,ASTRALIS,16,6
2016-06-07,SK,CLG,14,16
2016-06-07,CLG,SK,3,16
2016-06-05,VIRTUS.PRO,NATUS VINCERE,2,0
2016-06-04,G2,NIP,0,2
2016-06-02,NIP,OPTIC,2,1
